"run_id","parameter","value","objective","max_gradient","accepted"
"run_031","prop_rec[2]",65.7738330375,3182.38715925913,30405.0861177819,FALSE
"run_031","sigma_m[1]",1,3182.38715925913,30405.0861177819,FALSE
"run_031","sigma_m[2]",1,3182.38715925913,30405.0861177819,FALSE
"run_031","sigma_m[3]",1,3182.38715925913,30405.0861177819,FALSE
"run_031","sigma_q[1]",0.1,3182.38715925913,30405.0861177819,FALSE
"run_031","sigma_q[2]",0.1,3182.38715925913,30405.0861177819,FALSE
"run_031","log_f",3.96121709365,3182.38715925913,30405.0861177819,FALSE
"run_031","fish_ret_sel_50",95.3058994056,3182.38715925913,30405.0861177819,FALSE
"run_031","fish_ret_sel_50_post",104.455081854,3182.38715925913,30405.0861177819,FALSE
"run_031","fish_ret_sel_slope",0.0580393598314,3182.38715925913,30405.0861177819,FALSE
"run_031","fish_ret_sel_slope_post",0.539624577729,3182.38715925913,30405.0861177819,FALSE
"run_031","fish_tot_sel_offset",-9.99999954586,3182.38715925913,30405.0861177819,FALSE
"run_031","fish_tot_sel_slope",-0.804910625526,3182.38715925913,30405.0861177819,FALSE
"run_031","surv_omega",0.669280968376,3182.38715925913,30405.0861177819,FALSE
"run_031","surv_alpha1",0.0271515427047,3182.38715925913,30405.0861177819,FALSE
"run_031","surv_beta1",94.7397784624,3182.38715925913,30405.0861177819,FALSE
"run_031","surv_alpha2",1.16842223095,3182.38715925913,30405.0861177819,FALSE
"run_031","surv_beta2",28.9895679084,3182.38715925913,30405.0861177819,FALSE
"run_032","log_avg_rec",21.1248818192,308.524545365382,0.00063889388875368,TRUE
"run_032","log_m_mu[1]",-1.3530423741,308.524545365382,0.00063889388875368,TRUE
"run_032","log_m_mu[2]",-0.774265151445,308.524545365382,0.00063889388875368,TRUE
"run_032","log_m_mu[3]",-1.25738149728,308.524545365382,0.00063889388875368,TRUE
"run_032","prop_rec[1]",14.247604875,308.524545365382,0.00063889388875368,TRUE
"run_032","prop_rec[2]",2.92525187223,308.524545365382,0.00063889388875368,TRUE
"run_032","sigma_m[1]",1,308.524545365382,0.00063889388875368,TRUE
"run_032","sigma_m[2]",1,308.524545365382,0.00063889388875368,TRUE
"run_032","sigma_m[3]",1,308.524545365382,0.00063889388875368,TRUE
"run_032","sigma_q[1]",0.1,308.524545365382,0.00063889388875368,TRUE
"run_032","sigma_q[2]",0.1,308.524545365382,0.00063889388875368,TRUE
"run_032","log_f",0.137367078049,308.524545365382,0.00063889388875368,TRUE
"run_032","fish_ret_sel_50",96.9093066177,308.524545365382,0.00063889388875368,TRUE
"run_032","fish_ret_sel_50_post",102.052587447,308.524545365382,0.00063889388875368,TRUE
"run_032","fish_ret_sel_slope",0.214615386013,308.524545365382,0.00063889388875368,TRUE
"run_032","fish_ret_sel_slope_post",0.297360855985,308.524545365382,0.00063889388875368,TRUE
"run_032","fish_tot_sel_offset",-9.2654068383,308.524545365382,0.00063889388875368,TRUE
"run_032","fish_tot_sel_slope",-1.62410715126,308.524545365382,0.00063889388875368,TRUE
"run_032","surv_omega",0.5692389668,308.524545365382,0.00063889388875368,TRUE
"run_032","surv_alpha1",0.106071970794,308.524545365382,0.00063889388875368,TRUE
"run_032","surv_beta1",111.589702589,308.524545365382,0.00063889388875368,TRUE
"run_032","surv_alpha2",0.179560147672,308.524545365382,0.00063889388875368,TRUE
"run_032","surv_beta2",41.6216108278,308.524545365382,0.00063889388875368,TRUE
"run_033","log_avg_rec",21.1172027557,308.524545369515,0.000620799354991656,TRUE
"run_033","log_m_mu[1]",-1.3530421396,308.524545369515,0.000620799354991656,TRUE
"run_033","log_m_mu[2]",-0.77426552058,308.524545369515,0.000620799354991656,TRUE
"run_033","log_m_mu[3]",-1.27588201113,308.524545369515,0.000620799354991656,TRUE
"run_033","prop_rec[1]",14.2475950142,308.524545369515,0.000620799354991656,TRUE
"run_033","prop_rec[2]",2.92524071663,308.524545369515,0.000620799354991656,TRUE
"run_033","sigma_m[1]",1,308.524545369515,0.000620799354991656,TRUE
"run_033","sigma_m[2]",1,308.524545369515,0.000620799354991656,TRUE
"run_033","sigma_m[3]",1,308.524545369515,0.000620799354991656,TRUE
"run_033","sigma_q[1]",0.1,308.524545369515,0.000620799354991656,TRUE
"run_033","sigma_q[2]",0.1,308.524545369515,0.000620799354991656,TRUE
"run_033","log_f",0.137366995141,308.524545369515,0.000620799354991656,TRUE
"run_033","fish_ret_sel_50",96.9093088453,308.524545369515,0.000620799354991656,TRUE
"run_033","fish_ret_sel_50_post",102.052586284,308.524545369515,0.000620799354991656,TRUE
"run_033","fish_ret_sel_slope",0.214615416061,308.524545369515,0.000620799354991656,TRUE
"run_033","fish_ret_sel_slope_post",0.297360852185,308.524545369515,0.000620799354991656,TRUE
"run_033","fish_tot_sel_offset",-9.26540573446,308.524545369515,0.000620799354991656,TRUE
"run_033","fish_tot_sel_slope",-1.6241071839,308.524545369515,0.000620799354991656,TRUE
"run_033","surv_omega",0.430760983673,308.524545369515,0.000620799354991656,TRUE
"run_033","surv_alpha1",0.179560212396,308.524545369515,0.000620799354991656,TRUE
"run_033","surv_beta1",41.6216101704,308.524545369515,0.000620799354991656,TRUE
"run_033","surv_alpha2",0.106071940688,308.524545369515,0.000620799354991656,TRUE
"run_033","surv_beta2",111.589700202,308.524545369515,0.000620799354991656,TRUE
"run_034","log_avg_rec",21.2829420332,308.524545358894,0.000883127748425827,TRUE
"run_034","log_m_mu[1]",-1.35304227447,308.524545358894,0.000883127748425827,TRUE
"run_034","log_m_mu[2]",-0.774265480264,308.524545358894,0.000883127748425827,TRUE
"run_034","log_m_mu[3]",-1.0004098607,308.524545358894,0.000883127748425827,TRUE
"run_034","prop_rec[1]",14.2476105311,308.524545358894,0.000883127748425827,TRUE
"run_034","prop_rec[2]",2.92525103728,308.524545358894,0.000883127748425827,TRUE
